Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
69.7,152.1,4.7,4.8,5.4,154.6,0,Assam,-1
43.5,150.4,12.4,8.4,3.7,152.9,0,Assam,-1
31.6,138.1,12.2,8.8,7.3,142.3,1,Bhuttan,+1
49.3,148.8,4.5,7.6,6.4,154.6,1,Bhuttan,+1
52.3,146.7,13.6,6.5,5.8,152.3,1,Bhuttan,+1
44.6,135.3,15.8,6.0,4.0,138.5,0,Assam,-1
47.7,141.1,6.9,10.1,6.0,143.8,0,Assam,-1
25.9,146.3,17.1,9.3,6.2,148.8,0,Assam,-1
77.6,144.6,9.4,6.0,5.7,147.1,0,Assam,-1
48.8,159.8,4.5,9.5,8.6,165.4,1,Bhuttan,+1
40.8,139.1,21.4,8.8,6.8,143.9,1,Bhuttan,+1
41.2,150.3,10.7,7.2,3.9,152.8,0,Assam,-1
54.8,164.5,0.7,11.0,6.0,168.4,1,Bhuttan,+1
58.5,144.7,15.7,6.2,5.2,147.2,1,Assam,-1
53.1,143.2,13.6,13.0,3.8,146.7,1,Bhuttan,+1
48.9,158.9,21.9,11.2,6.2,163.4,1,Bhuttan,+1
32.3,143.2,19.2,8.9,5.0,145.7,0,Assam,-1
50.5,153.2,13.5,10.6,5.2,155.7,0,Assam,-1
55.7,146.8,14.2,7.9,5.2,150.3,1,Bhuttan,+1
42.6,150.7,16.2,7.0,4.3,153.2,0,Assam,-1
50.8,143.0,9.8,10.9,4.3,145.5,0,Assam,-1
40.5,145.9,1.7,11.1,5.8,149.4,1,Bhuttan,+1
37.4,131.8,7.3,11.0,7.1,139.4,1,Bhuttan,+1
49.0,161.0,10.6,11.3,7.3,164.5,1,Bhuttan,+1
39.2,148.1,11.8,12.9,5.6,155.5,1,Bhuttan,+1
42.1,148.6,10.1,9.0,4.5,151.1,0,Assam,-1
31.7,134.3,8.7,8.9,6.0,140.3,1,Bhuttan,+1
62.3,160.2,10.5,8.0,6.7,162.7,0,Assam,-1
19.8,162.3,1.5,10.2,6.4,164.8,0,Assam,-1
35.7,135.9,9.0,9.6,6.2,139.4,0,Bhuttan,+1
36.8,159.0,13.8,9.6,4.0,161.5,0,Assam,-1
51.8,147.7,19.5,12.2,8.4,152.4,1,Bhuttan,+1
45.0,154.4,13.6,8.2,6.5,159.7,1,Bhuttan,+1
33.9,147.1,10.7,10.0,6.7,152.3,1,Bhuttan,+1
30.1,143.1,7.3,8.2,5.7,146.6,1,Bhuttan,+1
25.4,147.5,14.4,9.6,5.3,150.0,0,Assam,-1
56.1,132.8,11.9,10.3,3.5,135.3,0,Assam,-1
44.9,142.2,18.1,10.8,5.4,145.7,1,Bhuttan,+1
29.9,139.6,11.3,14.2,6.9,143.1,1,Bhuttan,+1
59.1,150.7,2.2,9.4,5.5,154.2,1,Bhuttan,+1
60.4,139.9,10.3,6.4,5.3,142.4,0,Assam,-1
65.7,143.3,9.1,8.7,4.9,145.8,0,Assam,-1
55.8,134.1,12.7,7.7,4.8,136.6,0,Assam,-1
30.6,163.7,7.9,9.1,5.1,166.2,0,Assam,-1
33.2,138.5,10.8,8.6,5.8,142.0,1,Bhuttan,+1
46.2,126.5,7.9,6.5,5.5,132.7,1,Bhuttan,+1
78.2,154.0,15.0,7.3,4.0,157.8,0,Assam,-1
23.9,126.9,6.7,7.4,7.8,133.4,1,Bhuttan,+1
46.4,138.1,10.0,8.5,6.4,140.6,0,Assam,-1
30.8,148.9,13.2,10.5,5.1,155.2,1,Bhuttan,+1
48.0,142.6,6.8,14.2,5.9,146.7,1,Bhuttan,+1
44.8,135.2,17.3,9.0,7.3,139.0,1,Bhuttan,+1
43.7,146.7,7.6,11.0,4.9,152.0,1,Bhuttan,+1
40.6,143.2,11.5,9.6,6.0,146.7,1,Bhuttan,+1
32.7,153.2,17.7,10.3,4.7,155.7,0,Assam,-1
38.4,136.8,7.7,7.2,5.1,140.3,0,Bhuttan,+1
63.4,144.5,13.6,10.4,4.7,147.0,0,Assam,-1
58.2,154.1,12.7,10.4,5.1,161.3,1,Bhuttan,+1
61.2,152.3,7.6,6.8,4.7,154.8,0,Assam,-1
31.6,136.2,13.3,11.8,6.3,139.7,1,Bhuttan,+1
34.0,123.3,12.8,10.4,8.5,131.1,1,Bhuttan,+1
32.3,141.9,4.6,9.2,6.6,146.0,1,Bhuttan,+1
56.7,155.1,12.6,7.2,5.9,157.6,0,Assam,-1
44.1,128.5,10.2,6.9,4.7,131.3,0,Assam,-1
58.2,136.9,19.0,9.1,3.3,140.2,1,Assam,-1
44.2,165.6,16.1,7.9,4.5,171.9,0,Assam,-1
48.3,146.3,15.8,11.2,4.1,148.8,1,Assam,-1
35.1,137.7,20.1,6.0,5.4,140.2,0,Assam,-1
55.4,143.5,6.9,5.9,4.0,146.0,0,Assam,-1
40.9,136.1,15.2,7.4,5.6,139.6,0,Bhuttan,+1
50.7,140.0,11.9,5.4,4.8,144.0,1,Bhuttan,+1
43.8,129.9,5.4,10.8,5.9,133.4,0,Bhuttan,+1
43.1,165.1,18.7,11.2,3.6,167.6,0,Assam,-1
63.4,123.7,15.1,9.8,6.2,126.2,0,Assam,-1
54.3,166.7,9.5,10.1,6.6,170.4,1,Bhuttan,+1
36.8,160.9,15.2,9.8,4.4,163.4,1,Assam,-1
43.2,130.8,7.4,11.0,6.0,136.8,1,Bhuttan,+1
51.2,120.3,9.1,8.4,6.2,127.7,1,Bhuttan,+1
35.8,152.9,13.5,9.9,5.6,155.4,0,Assam,-1
25.9,126.5,8.0,8.2,6.0,131.1,0,Bhuttan,+1
21.8,178.4,10.4,6.2,6.0,182.7,0,Assam,-1
36.5,143.4,13.4,10.9,5.2,149.1,1,Bhuttan,+1
67.4,151.7,23.0,11.0,3.3,157.4,1,Assam,-1
35.1,161.6,9.4,12.6,6.2,165.1,1,Bhuttan,+1
51.2,153.9,15.2,8.2,5.3,156.4,0,Assam,-1
54.1,135.4,13.7,8.5,5.8,137.9,0,Assam,-1
44.9,140.0,14.2,7.6,5.1,142.5,0,Assam,-1
38.2,135.6,3.6,6.6,5.9,139.5,0,Assam,-1
45.2,136.8,13.3,8.5,5.6,139.3,0,Assam,-1
40.2,138.4,26.1,6.1,7.6,140.9,0,Assam,-1
45.7,130.5,12.9,7.1,5.9,133.7,0,Assam,-1
43.9,153.4,14.8,9.0,4.9,157.1,0,Assam,-1
16.8,153.2,8.6,7.9,3.6,155.7,0,Assam,-1
45.6,152.6,13.7,8.5,4.1,155.1,0,Assam,-1
40.7,164.5,7.1,10.9,8.0,168.0,0,Bhuttan,+1
55.5,120.2,9.9,10.4,1.5,122.7,0,Assam,-1
51.2,158.8,5.5,6.3,5.5,161.4,0,Assam,-1
46.7,126.5,9.8,9.4,4.6,129.0,0,Assam,-1
26.6,126.7,14.6,12.1,6.1,136.4,1,Bhuttan,+1
45.4,151.0,4.8,8.3,5.0,156.7,1,Bhuttan,+1
69.7,145.3,19.1,6.7,4.9,147.8,0,Assam,-1
33.6,160.8,13.5,9.4,5.4,164.3,1,Bhuttan,+1
36.9,170.7,14.4,7.9,6.3,173.9,0,Assam,-1
40.4,127.3,6.4,6.7,6.5,133.7,1,Bhuttan,+1
29.9,133.8,3.1,10.5,7.5,137.3,1,Bhuttan,+1
56.4,146.4,14.8,6.7,4.8,148.9,0,Assam,-1
48.6,151.8,4.9,10.1,5.3,154.3,0,Assam,-1
56.0,159.5,10.4,7.5,5.0,163.4,0,Assam,-1
44.5,159.1,14.4,9.3,4.1,163.4,1,Bhuttan,+1
52.0,150.5,14.7,7.8,3.9,153.0,0,Assam,-1
75.9,144.5,5.6,10.2,5.6,147.0,0,Assam,-1
51.5,156.4,6.9,8.6,4.7,158.9,0,Assam,-1
32.0,134.8,6.9,10.0,5.8,139.2,1,Bhuttan,+1
53.5,147.1,17.2,10.4,5.2,151.4,1,Bhuttan,+1
39.7,142.6,8.9,12.2,5.7,147.9,1,Bhuttan,+1
53.1,134.6,14.6,10.3,4.7,137.1,1,Assam,-1
41.1,146.5,7.5,7.6,4.6,149.0,0,Assam,-1
38.0,133.7,6.5,11.7,7.1,138.8,0,Bhuttan,+1
53.2,170.0,17.2,11.0,6.4,174.4,1,Bhuttan,+1
45.6,151.8,7.5,10.5,4.1,155.3,1,Bhuttan,+1
38.3,150.0,8.8,8.9,7.3,153.5,1,Bhuttan,+1
37.8,137.9,19.7,8.9,5.8,142.5,0,Bhuttan,+1
54.8,150.3,13.8,10.7,4.7,153.8,1,Bhuttan,+1
36.2,146.4,14.2,10.2,3.3,148.9,0,Assam,-1
46.3,148.2,14.5,10.2,4.3,154.5,1,Bhuttan,+1
42.5,147.6,16.8,8.0,5.7,150.4,0,Assam,-1
77.8,125.6,10.0,8.6,3.5,128.1,0,Assam,-1
48.6,149.4,11.2,10.8,6.8,154.2,0,Assam,-1
25.5,142.8,17.3,9.9,7.4,148.1,1,Bhuttan,+1
35.5,127.7,3.2,9.8,7.1,136.3,1,Bhuttan,+1
32.6,144.3,14.2,9.6,4.4,146.8,0,Assam,-1
67.5,131.9,13.3,6.3,4.2,134.4,0,Assam,-1
45.0,153.6,19.7,8.3,5.6,156.1,1,Assam,-1
58.4,131.8,14.8,9.6,3.6,134.3,0,Assam,-1
50.3,154.8,20.0,13.3,6.8,159.7,0,Bhuttan,+1
37.7,118.8,7.3,10.8,6.0,122.7,1,Bhuttan,+1
62.3,141.3,6.2,10.0,6.1,145.8,1,Bhuttan,+1
51.9,155.5,9.2,10.2,6.8,162.6,1,Bhuttan,+1
21.5,144.3,3.2,10.4,2.9,146.8,1,Assam,-1
35.9,140.0,2.1,10.3,6.7,143.5,1,Bhuttan,+1
43.8,147.9,11.1,4.8,5.5,150.4,0,Assam,-1
38.7,131.0,3.3,8.1,6.7,136.0,1,Bhuttan,+1
48.3,139.6,16.0,7.4,4.1,142.1,1,Assam,-1
50.4,167.2,15.7,7.9,4.4,169.7,0,Assam,-1
47.6,158.6,18.5,9.9,4.4,161.1,0,Assam,-1
48.5,142.1,2.5,8.9,5.6,147.1,1,Bhuttan,+1
44.5,152.1,16.4,9.4,7.6,154.6,0,Assam,-1
44.0,137.3,8.7,7.1,4.4,141.7,0,Assam,-1
52.9,161.8,12.4,7.7,5.0,165.3,1,Bhuttan,+1
49.6,145.5,12.7,10.9,4.7,149.0,1,Bhuttan,+1
30.9,172.3,10.4,6.5,3.7,177.7,0,Assam,-1
54.5,143.2,7.1,8.7,6.7,147.0,0,Assam,-1
46.5,142.5,0.9,8.7,7.2,146.4,0,Bhuttan,+1
51.6,138.0,9.4,10.2,6.1,141.5,1,Bhuttan,+1
60.2,147.2,11.3,10.5,3.6,150.7,0,Bhuttan,+1
56.1,150.8,14.1,5.4,4.2,153.3,0,Assam,-1
54.6,148.3,4.9,11.7,2.9,151.8,1,Bhuttan,+1
65.3,160.8,10.6,8.7,5.6,164.3,1,Bhuttan,+1
61.5,128.8,16.1,11.4,5.7,131.7,0,Assam,-1
50.6,146.5,8.9,10.2,5.5,150.0,1,Bhuttan,+1
47.3,142.6,17.4,9.1,5.2,147.6,0,Bhuttan,+1
63.3,146.1,16.3,4.1,5.7,149.6,1,Bhuttan,+1
52.7,161.8,14.6,10.7,7.1,165.3,1,Bhuttan,+1
41.8,170.6,7.8,8.1,5.3,173.1,0,Assam,-1
45.7,144.7,10.1,10.3,6.0,148.2,1,Bhuttan,+1
42.0,148.1,17.2,5.4,5.2,150.6,0,Assam,-1
33.8,126.8,6.0,9.9,6.6,132.0,1,Bhuttan,+1
25.5,152.0,6.6,7.9,4.8,157.0,1,Bhuttan,+1
41.6,139.5,-0.6,10.5,7.0,143.0,1,Bhuttan,+1
32.6,139.8,14.2,6.9,5.3,146.0,1,Bhuttan,+1
47.1,146.2,7.6,10.9,5.8,149.7,1,Bhuttan,+1
38.5,152.2,7.5,8.2,4.3,157.8,1,Bhuttan,+1
34.2,145.7,10.2,7.2,4.4,148.4,0,Assam,-1
20.5,130.9,9.4,12.3,5.5,135.2,1,Bhuttan,+1
65.5,161.0,13.0,9.4,6.5,165.9,1,Bhuttan,+1
43.7,156.8,18.6,6.3,5.8,159.3,0,Assam,-1
52.8,145.7,5.6,10.1,6.7,151.1,1,Bhuttan,+1
53.4,141.5,11.0,9.1,6.9,145.4,0,Bhuttan,+1
53.6,168.2,9.8,10.5,5.6,170.7,0,Assam,-1
59.4,142.2,9.2,7.6,4.7,146.0,0,Assam,-1
40.3,159.0,16.1,7.8,4.6,161.5,1,Assam,-1
46.1,144.6,18.5,7.4,7.1,147.1,0,Assam,-1
47.1,127.3,12.4,7.3,5.9,129.8,0,Assam,-1
47.6,148.1,7.1,7.0,7.8,152.9,1,Bhuttan,+1
64.3,141.1,16.8,9.5,3.9,144.2,1,Assam,-1
78.2,129.3,12.3,8.3,4.7,131.8,0,Assam,-1
40.3,149.6,19.3,9.7,4.4,154.1,0,Assam,-1
44.3,165.8,13.3,8.4,5.6,169.9,0,Assam,-1
28.3,142.9,15.7,10.6,6.8,146.4,0,Bhuttan,+1
49.7,156.1,16.9,7.7,6.0,159.0,0,Assam,-1
66.8,146.5,10.1,13.1,6.8,149.0,0,Assam,-1
68.0,137.6,19.6,10.0,4.9,140.2,0,Assam,-1
58.9,138.1,4.6,8.0,5.7,140.6,0,Assam,-1
62.0,152.9,11.1,9.7,4.3,156.4,1,Bhuttan,+1
57.9,148.0,13.2,10.0,5.1,155.5,1,Bhuttan,+1
38.6,163.8,5.9,4.1,4.0,166.3,0,Assam,-1
58.7,128.9,11.6,8.0,4.4,131.4,0,Assam,-1
56.5,154.7,10.7,8.4,5.3,157.2,0,Assam,-1
28.5,163.9,9.6,7.9,7.0,166.4,0,Assam,-1
46.7,157.2,8.9,10.6,6.0,163.7,1,Bhuttan,+1
33.0,138.2,12.3,9.4,6.4,141.7,1,Bhuttan,+1
41.4,145.0,14.2,10.2,2.8,147.5,0,Assam,-1
49.4,152.2,8.3,11.1,7.3,156.0,0,Bhuttan,+1
51.6,169.8,16.2,9.0,5.9,173.3,1,Bhuttan,+1
30.5,146.1,16.0,10.2,4.8,148.7,0,Assam,-1
35.6,142.8,7.3,10.5,4.8,149.9,1,Bhuttan,+1
59.6,164.9,5.0,11.9,6.3,168.4,1,Bhuttan,+1
48.2,150.0,11.3,6.5,6.7,155.2,1,Bhuttan,+1
60.3,156.2,12.4,9.0,5.1,158.7,0,Assam,-1
72.5,132.8,12.2,11.4,5.0,135.3,0,Assam,-1
58.2,158.7,14.4,9.1,5.9,161.2,0,Assam,-1
18.7,125.0,2.3,13.7,5.6,129.8,1,Bhuttan,+1
39.5,149.8,14.1,11.1,7.8,153.3,0,Bhuttan,+1
57.1,142.2,12.1,8.0,3.8,144.7,0,Assam,-1
35.5,136.2,11.5,7.3,6.9,140.7,1,Bhuttan,+1
49.3,147.2,14.9,9.0,6.7,152.8,1,Bhuttan,+1
58.3,126.0,9.4,8.7,5.8,128.5,0,Assam,-1
44.9,135.6,6.4,11.3,7.2,138.1,0,Assam,-1
31.8,136.5,3.1,11.8,8.0,141.0,1,Bhuttan,+1
63.6,145.4,14.4,6.1,5.1,147.9,0,Assam,-1
46.1,130.4,9.2,9.5,4.9,134.7,1,Bhuttan,+1
43.6,152.2,12.6,10.3,5.3,157.7,1,Bhuttan,+1
46.4,149.9,11.2,8.4,5.2,153.4,1,Bhuttan,+1
41.8,143.8,12.4,7.0,4.8,146.3,0,Assam,-1
40.4,150.3,15.3,10.4,5.4,154.6,1,Bhuttan,+1
50.6,137.2,3.1,7.3,6.8,140.7,1,Bhuttan,+1
38.9,150.5,9.2,6.4,7.1,153.0,0,Assam,-1
39.4,122.7,0.2,7.2,7.2,127.5,1,Bhuttan,+1
67.1,122.9,13.3,10.7,4.3,126.0,1,Assam,-1
50.5,147.1,3.2,12.7,6.3,154.3,1,Bhuttan,+1
51.0,158.7,11.7,9.3,4.1,161.2,0,Assam,-1
44.8,138.0,8.0,6.3,4.5,140.5,0,Assam,-1
64.3,150.3,11.1,8.0,6.0,153.5,0,Assam,-1
32.8,137.1,8.6,9.8,6.9,142.8,1,Bhuttan,+1
35.8,135.8,-0.5,11.1,4.7,141.8,1,Bhuttan,+1
41.4,159.5,8.5,8.4,5.5,163.9,0,Assam,-1
44.9,149.1,9.1,8.7,4.2,151.6,0,Assam,-1
32.0,146.5,16.9,7.2,5.9,149.0,0,Assam,-1
41.6,138.6,6.8,9.6,5.0,143.2,1,Bhuttan,+1
70.0,141.1,4.7,8.7,5.0,143.6,0,Assam,-1
64.7,143.0,13.0,9.7,2.0,145.5,0,Assam,-1
24.1,154.7,8.1,6.8,5.8,157.2,0,Assam,-1
53.0,154.0,5.2,10.1,8.1,158.8,1,Bhuttan,+1
26.4,141.2,9.5,13.8,6.5,146.1,1,Bhuttan,+1
36.4,136.6,6.5,10.6,5.8,140.5,1,Bhuttan,+1
39.8,131.0,6.5,11.9,5.4,137.0,1,Bhuttan,+1
29.3,131.4,4.0,12.3,7.0,135.1,0,Bhuttan,+1
38.0,144.3,5.6,7.1,5.0,147.8,1,Bhuttan,+1
44.4,157.2,18.6,8.5,6.2,159.7,1,Assam,-1
43.8,156.3,19.5,6.4,6.7,161.6,1,Bhuttan,+1
29.5,156.7,13.3,8.1,4.1,163.1,0,Assam,-1
47.2,157.2,12.1,8.9,5.6,159.7,0,Assam,-1
30.6,146.4,17.0,7.2,4.1,148.9,1,Assam,-1
44.6,150.4,9.3,9.0,4.9,156.9,1,Bhuttan,+1
47.7,141.6,18.2,8.9,5.3,145.7,1,Bhuttan,+1
24.9,146.2,9.2,7.6,6.6,148.7,0,Assam,-1
57.9,145.8,12.1,10.1,5.6,149.6,1,Bhuttan,+1
52.3,156.2,5.3,9.6,5.4,161.4,1,Bhuttan,+1
28.0,140.6,10.7,10.2,6.0,147.9,1,Bhuttan,+1
42.0,129.1,11.0,7.6,5.5,132.4,0,Assam,-1
46.8,150.4,18.2,13.6,7.3,155.5,1,Bhuttan,+1
39.4,134.3,8.7,12.4,4.9,138.6,1,Bhuttan,+1
49.7,127.1,3.3,11.1,7.4,132.7,1,Bhuttan,+1
54.0,152.0,15.0,7.9,4.4,154.5,0,Assam,-1
29.1,145.2,9.8,8.7,8.6,148.7,0,Bhuttan,+1
50.3,132.4,12.4,10.3,5.5,135.1,1,Assam,-1
23.9,159.2,4.9,8.5,5.6,161.7,0,Assam,-1
32.8,136.1,16.9,6.4,4.9,138.6,0,Assam,-1
36.1,120.3,7.0,9.1,5.7,125.7,1,Bhuttan,+1
37.9,128.2,8.7,13.9,6.0,133.8,1,Bhuttan,+1
52.4,143.6,27.0,10.5,6.9,147.1,1,Bhuttan,+1
44.6,120.5,11.5,11.1,4.4,124.9,0,Assam,-1
62.7,159.9,12.3,9.3,6.9,162.4,0,Assam,-1
53.8,140.8,3.1,10.3,4.8,144.5,1,Bhuttan,+1
42.5,153.1,13.1,7.4,4.2,155.6,0,Assam,-1
44.7,128.9,0.9,9.7,7.2,137.3,1,Bhuttan,+1
41.0,132.6,10.0,11.8,8.3,138.8,1,Bhuttan,+1
18.9,126.2,1.6,11.1,5.2,130.2,1,Bhuttan,+1
38.5,131.4,8.9,9.6,3.9,136.3,1,Bhuttan,+1
35.7,134.5,10.4,9.9,5.7,141.9,1,Bhuttan,+1
35.6,153.8,7.7,9.2,5.4,156.3,0,Assam,-1
36.2,130.1,7.0,12.0,6.4,136.1,1,Bhuttan,+1
47.8,121.5,9.2,8.7,6.7,125.2,1,Assam,-1
30.6,150.5,9.6,9.0,5.5,154.0,1,Bhuttan,+1
53.7,147.3,2.5,11.0,5.7,153.8,1,Bhuttan,+1
52.3,138.8,17.0,8.6,2.8,141.3,0,Assam,-1
39.4,150.3,14.5,11.5,6.6,153.1,0,Assam,-1
35.9,127.6,7.2,11.6,6.3,131.2,1,Bhuttan,+1
71.5,136.7,9.1,7.0,6.5,139.2,0,Assam,-1
44.9,147.4,17.8,10.3,4.6,149.9,0,Assam,-1
58.2,147.1,16.4,7.0,4.5,149.6,0,Assam,-1
36.1,144.9,9.1,9.4,4.6,148.4,1,Bhuttan,+1
43.5,120.8,9.4,10.7,6.4,126.9,1,Bhuttan,+1
43.9,143.8,10.8,11.9,5.7,147.3,1,Bhuttan,+1
41.2,147.5,12.4,7.9,5.7,151.9,0,Assam,-1
66.7,150.4,11.2,11.5,5.8,157.1,1,Bhuttan,+1
50.4,140.6,3.3,10.0,6.1,147.7,1,Bhuttan,+1
36.2,132.7,11.4,6.7,3.8,135.2,1,Assam,-1
62.4,147.7,7.9,9.6,6.3,152.2,1,Bhuttan,+1
46.7,146.4,4.1,6.2,3.3,148.9,0,Assam,-1
40.1,149.9,5.6,11.7,7.1,153.4,1,Bhuttan,+1
33.8,142.5,5.6,10.2,5.9,148.4,1,Bhuttan,+1
41.3,140.4,12.4,12.8,5.2,143.9,1,Bhuttan,+1
61.1,155.6,13.3,9.3,5.4,162.0,0,Assam,-1
51.7,131.6,9.3,8.6,3.4,134.1,0,Assam,-1
53.9,151.5,7.0,8.5,4.5,154.0,0,Assam,-1
56.4,144.4,11.2,8.0,5.7,146.9,0,Assam,-1
55.0,143.4,16.1,8.6,4.7,145.9,0,Assam,-1
48.0,165.1,20.4,10.2,5.3,168.6,1,Bhuttan,+1
49.4,145.9,8.7,9.0,6.5,149.4,1,Bhuttan,+1
38.1,121.4,6.5,10.1,4.7,124.9,1,Bhuttan,+1
40.0,168.0,9.2,5.0,5.3,170.5,0,Assam,-1
25.4,125.5,7.2,11.1,6.7,134.5,1,Bhuttan,+1
34.5,130.9,8.0,12.4,6.1,138.6,0,Bhuttan,+1
17.9,161.1,13.3,6.8,3.2,163.6,1,Assam,-1
41.0,141.7,5.1,7.2,4.4,144.2,0,Assam,-1
46.3,145.7,8.8,9.5,7.4,150.5,1,Bhuttan,+1
33.9,143.3,10.8,6.2,5.3,146.8,1,Bhuttan,+1
49.2,149.3,7.9,10.9,5.1,153.7,1,Bhuttan,+1
36.5,139.0,16.8,7.6,4.9,141.5,0,Assam,-1
67.1,148.9,13.5,10.2,4.0,151.4,0,Assam,-1
67.6,147.6,14.3,6.4,5.9,150.1,0,Assam,-1
36.5,155.7,18.3,6.1,5.1,159.2,0,Assam,-1
33.9,135.5,6.6,8.9,7.0,139.2,1,Bhuttan,+1
30.9,147.4,4.9,8.8,4.5,151.1,1,Bhuttan,+1
42.3,145.8,9.2,6.9,4.5,148.3,0,Assam,-1
37.5,149.0,15.0,7.5,3.9,153.2,0,Assam,-1
37.2,143.6,12.8,10.0,7.2,147.2,1,Bhuttan,+1
29.8,139.4,14.7,6.3,4.9,141.9,0,Assam,-1
53.2,138.8,17.1,9.3,4.6,141.3,1,Assam,-1
45.6,163.6,11.6,9.4,6.9,170.8,0,Bhuttan,+1
62.7,146.4,18.9,7.6,4.5,148.9,1,Assam,-1
51.8,159.4,13.3,12.0,5.3,162.9,1,Bhuttan,+1
46.9,147.1,12.5,9.0,6.7,149.6,0,Assam,-1
60.0,148.0,7.6,9.2,2.7,150.5,1,Assam,-1
49.6,142.9,16.1,9.1,6.4,145.4,0,Assam,-1
43.7,146.9,17.9,10.9,6.5,151.3,1,Bhuttan,+1
32.2,146.8,5.6,12.1,6.1,150.3,1,Bhuttan,+1
39.8,138.0,14.1,9.8,4.5,140.5,0,Assam,-1
46.6,155.9,15.6,9.0,2.7,158.4,0,Assam,-1
36.2,153.6,7.9,10.3,6.4,156.4,0,Assam,-1
48.2,132.4,10.7,6.3,4.7,134.9,1,Assam,-1
56.0,146.2,19.4,6.9,3.3,148.7,0,Assam,-1
51.0,135.6,10.6,8.8,5.5,138.1,0,Assam,-1
62.9,148.4,19.3,6.1,5.8,150.9,0,Assam,-1
37.3,160.2,12.4,9.6,4.7,162.7,0,Assam,-1
51.6,135.7,16.1,10.0,4.3,138.4,0,Assam,-1
44.9,159.9,14.8,11.1,6.3,165.6,1,Bhuttan,+1
52.5,147.3,21.9,8.5,6.2,151.1,0,Assam,-1
41.7,134.0,4.1,8.6,6.2,139.9,1,Bhuttan,+1
48.1,132.9,1.3,9.8,4.6,137.0,1,Bhuttan,+1
33.8,158.2,15.0,7.4,3.6,160.7,1,Assam,-1
54.7,158.1,3.2,9.2,6.8,162.1,1,Bhuttan,+1
53.7,149.0,23.8,8.2,4.3,158.5,0,Bhuttan,+1
52.6,147.2,2.3,8.6,6.0,152.1,1,Bhuttan,+1
46.5,158.0,13.8,10.5,4.3,162.1,0,Assam,-1
43.3,161.1,2.9,9.1,4.4,163.6,0,Assam,-1
53.7,118.4,16.6,8.4,6.7,120.9,1,Assam,-1
46.3,144.7,16.7,11.0,4.3,148.3,1,Bhuttan,+1
38.5,124.0,6.3,10.9,7.7,129.9,1,Bhuttan,+1
69.1,136.2,10.5,9.9,5.4,138.7,1,Assam,-1
46.3,158.9,8.7,10.4,6.0,161.4,0,Assam,-1
38.9,145.6,3.1,6.4,6.7,150.7,1,Bhuttan,+1
42.7,161.4,15.0,11.4,5.8,165.6,0,Bhuttan,+1
42.4,145.9,18.8,9.4,5.8,148.4,0,Assam,-1
50.3,145.2,16.2,10.6,6.9,148.7,1,Bhuttan,+1
22.3,151.2,4.0,9.2,3.9,154.3,0,Assam,-1
51.9,139.2,13.0,7.5,3.4,142.8,0,Assam,-1
47.1,135.4,13.8,10.5,4.9,138.9,1,Bhuttan,+1
54.5,138.4,12.0,7.3,4.8,140.9,0,Assam,-1
42.6,155.1,16.7,10.2,7.9,158.6,1,Bhuttan,+1
49.6,152.5,23.2,9.3,6.1,156.0,0,Bhuttan,+1
53.8,153.7,1.3,10.3,4.0,158.2,0,Assam,-1
63.3,130.5,11.9,6.5,4.3,133.0,0,Assam,-1
67.6,154.4,17.6,8.3,4.9,156.9,0,Assam,-1
67.4,132.0,12.3,6.8,4.6,134.5,1,Assam,-1
37.0,129.4,3.8,12.5,5.6,136.5,1,Bhuttan,+1
43.7,139.8,12.2,7.7,4.1,142.3,0,Assam,-1
54.4,134.9,8.6,7.3,6.2,137.4,1,Assam,-1
38.8,152.6,12.6,8.0,3.2,155.1,0,Assam,-1
42.9,131.6,8.8,14.9,6.0,139.4,1,Bhuttan,+1
47.0,149.6,14.5,12.2,7.0,154.7,1,Bhuttan,+1
51.9,134.8,12.2,7.5,4.0,137.3,1,Assam,-1
45.5,116.1,11.6,6.1,3.7,118.6,0,Assam,-1
41.1,154.7,16.1,10.2,4.9,157.2,1,Assam,-1
58.8,175.2,5.7,7.0,6.3,178.6,0,Assam,-1
66.3,138.0,10.5,10.0,6.4,142.6,1,Bhuttan,+1
46.9,141.1,7.3,11.6,8.1,144.6,1,Bhuttan,+1
49.5,168.0,12.1,7.1,6.8,172.2,1,Bhuttan,+1
57.8,168.7,11.7,11.2,5.5,173.7,1,Bhuttan,+1
37.4,155.0,5.3,12.6,6.8,160.0,1,Bhuttan,+1
55.8,139.1,10.7,8.7,3.9,141.6,0,Assam,-1
57.6,128.0,2.0,10.6,5.0,131.5,1,Bhuttan,+1
62.5,143.0,11.2,10.7,6.4,146.5,1,Bhuttan,+1
40.7,129.9,6.7,10.2,6.1,136.7,1,Bhuttan,+1
45.7,160.2,7.4,10.3,7.6,164.3,0,Bhuttan,+1
48.0,142.6,8.1,8.2,4.4,145.1,0,Assam,-1
46.7,144.6,15.8,9.3,5.6,148.1,1,Bhuttan,+1
37.6,142.8,10.5,7.1,5.8,146.6,1,Bhuttan,+1
68.7,132.9,14.6,6.2,6.7,135.4,1,Assam,-1
40.9,140.4,23.4,10.1,6.1,143.9,1,Bhuttan,+1
59.5,142.9,6.8,7.6,6.2,145.4,0,Assam,-1
45.6,156.3,10.8,10.4,6.3,162.7,1,Bhuttan,+1
48.6,147.3,14.0,9.0,3.8,153.0,1,Bhuttan,+1
